Date,Year,Month,Hour,DA,Imb_Pos,Imb_Neg,aFRR,mFRR
2019-05-30 07:00:00,2019,5,7,10.78,33.370000000000005,33.370000000000005,,
2019-05-30 08:00:00,2019,5,8,9.16,18.37,18.37,,
2019-05-30 09:00:00,2019,5,9,10.95,-1.3199999999999998,-1.3199999999999998,,
2019-05-30 10:00:00,2019,5,10,13.92,30.560000000000002,30.560000000000002,,
2019-05-30 11:00:00,2019,5,11,10.06,28.740000000000002,28.740000000000002,,
2019-05-30 12:00:00,2019,5,12,7.43,14.86,14.86,,
2019-05-30 13:00:00,2019,5,13,7.03,18.759999999999998,18.759999999999998,,
2019-05-30 14:00:00,2019,5,14,10.79,43.34,43.34,,
2019-05-30 15:00:00,2019,5,15,22.46,57.879999999999995,57.879999999999995,,
2019-05-30 16:00:00,2019,5,16,27.23,60.96000000000001,60.96000000000001,,
2019-05-30 17:00:00,2019,5,17,34.24,85.85,85.85,,
2019-05-30 18:00:00,2019,5,18,35.04,80.09,80.09,,
2019-05-30 19:00:00,2019,5,19,35.98,90.64,90.64,,
2019-05-30 20:00:00,2019,5,20,40.34,73.84,73.84,,
2019-05-30 21:00:00,2019,5,21,36.69,71.87,71.87,,
2019-05-30 22:00:00,2019,5,22,32.02,68.03999999999999,68.03999999999999,,
2019-05-30 23:00:00,2019,5,23,29.49,76.705,76.705,,
2019-05-31 00:00:00,2019,5,0,27.33,61.39,61.39,,
2019-05-31 01:00:00,2019,5,1,26.28,41.22,41.22,,
2019-05-31 02:00:00,2019,5,2,27.22,34.42,34.42,,
2019-05-31 03:00:00,2019,5,3,29.07,51.269999999999996,51.269999999999996,,
2019-05-31 04:00:00,2019,5,4,35.0,70.0,70.0,,
2019-05-31 05:00:00,2019,5,5,41.05,59.2,59.2,,
2019-05-31 06:00:00,2019,5,6,41.49,55.79,55.79,,
2019-05-31 07:00:00,2019,5,7,39.78,58.769999999999996,58.769999999999996,,
2019-05-31 08:00:00,2019,5,8,37.0,62.24999999999999,62.24999999999999,,
2019-05-31 09:00:00,2019,5,9,35.63,61.57,61.57,,
2019-05-31 10:00:00,2019,5,10,34.17,68.82,68.82,,
2019-05-31 11:00:00,2019,5,11,30.51,51.81,51.81,,
2019-05-31 12:00:00,2019,5,12,30.0,71.53,71.53,,
2019-05-31 13:00:00,2019,5,13,29.14,51.78,51.78,,
2019-05-31 14:00:00,2019,5,14,27.29,53.56,53.56,,
2019-05-31 15:00:00,2019,5,15,28.45,55.55,55.55,,
2019-05-31 16:00:00,2019,5,16,34.76,70.525,70.525,,
2019-05-31 17:00:00,2019,5,17,38.14,81.95,81.95,,
2019-05-31 18:00:00,2019,5,18,35.06,77.54,77.54,,
2019-05-31 19:00:00,2019,5,19,38.79,86.44000000000001,86.44000000000001,,
2019-05-31 20:00:00,2019,5,20,43.98,71.43,71.43,,
2019-05-31 21:00:00,2019,5,21,40.0,71.9,71.9,,
2019-05-31 22:00:00,2019,5,22,33.63,53.05,53.05,,
2019-05-31 23:00:00,2019,5,23,31.03,64.96000000000001,64.96000000000001,,
2019-06-01 00:00:00,2019,6,0,28.23,53.26,53.26,,
2019-06-01 01:00:00,2019,6,1,21.63,46.02,46.02,,
2019-06-01 02:00:00,2019,6,2,19.13,39.519999999999996,39.519999999999996,,
2019-06-01 03:00:00,2019,6,3,21.09,41.88,41.88,,
2019-06-01 04:00:00,2019,6,4,21.34,42.03,42.03,,
2019-06-01 05:00:00,2019,6,5,26.79,44.18000000000001,44.18000000000001,,
2019-06-01 06:00:00,2019,6,6,30.14,45.5,45.5,,
2019-06-01 07:00:00,2019,6,7,29.95,67.755,67.755,,
2019-06-01 08:00:00,2019,6,8,27.99,39.75,39.75,,
2019-06-01 09:00:00,2019,6,9,26.93,43.760000000000005,43.760000000000005,,
2019-06-01 10:00:00,2019,6,10,27.89,38.04,38.04,,
2019-06-01 11:00:00,2019,6,11,24.06,38.06,38.06,,
2019-06-01 12:00:00,2019,6,12,20.85,26.41,26.41,,
2019-06-01 13:00:00,2019,6,13,25.77,13.28,13.28,,
2019-06-01 14:00:00,2019,6,14,27.57,25.18,25.18,,
2019-06-01 15:00:00,2019,6,15,29.09,55.989999999999995,55.989999999999995,,
2019-06-01 16:00:00,2019,6,16,33.37,63.49,63.49,,
2019-06-01 17:00:00,2019,6,17,40.15,69.78,69.78,,
2019-06-01 18:00:00,2019,6,18,34.08,74.525,74.525,,
2019-06-01 19:00:00,2019,6,19,34.38,95.07000000000001,95.07000000000001,,
2019-06-01 20:00:00,2019,6,20,40.36,95.16999999999999,95.16999999999999,,
2019-06-01 21:00:00,2019,6,21,37.6,74.19,74.19,,
2019-06-01 22:00:00,2019,6,22,27.03,65.83999999999999,65.83999999999999,,
2019-06-01 23:00:00,2019,6,23,28.55,52.730000000000004,52.730000000000004,,
2019-06-02 00:00:00,2019,6,0,27.5,33.25,33.25,,
2019-06-02 01:00:00,2019,6,1,18.08,53.44,53.44,,
2019-06-02 02:00:00,2019,6,2,12.95,39.2,39.2,,
2019-06-02 03:00:00,2019,6,3,10.39,31.529999999999998,31.529999999999998,,
2019-06-02 04:00:00,2019,6,4,6.42,20.299999999999997,20.299999999999997,,
2019-06-02 05:00:00,2019,6,5,11.73,20.89,20.89,,
2019-06-02 06:00:00,2019,6,6,13.74,34.03,34.03,,
2019-06-02 07:00:00,2019,6,7,13.86,46.925,46.925,,
2019-06-02 08:00:00,2019,6,8,11.76,46.64,46.64,,
2019-06-02 09:00:00,2019,6,9,11.9,23.810000000000002,23.810000000000002,,
2019-06-02 10:00:00,2019,6,10,8.91,10.93,10.93,,
2019-06-02 11:00:00,2019,6,11,3.5,10.305,10.305,,
2019-06-02 12:00:00,2019,6,12,-9.02,10.58,10.58,,
2019-06-02 13:00:00,2019,6,13,-0.48,8.6,8.6,,
2019-06-02 14:00:00,2019,6,14,3.5,12.524999999999999,12.524999999999999,,
2019-06-02 15:00:00,2019,6,15,18.79,56.769999999999996,56.769999999999996,,
2019-06-02 16:00:00,2019,6,16,25.82,50.275000000000006,50.275000000000006,,
2019-06-02 17:00:00,2019,6,17,37.41,83.3,83.3,,
2019-06-02 18:00:00,2019,6,18,38.13,80.25999999999999,80.25999999999999,,
2019-06-02 19:00:00,2019,6,19,37.14,93.83,93.83,,
2019-06-02 20:00:00,2019,6,20,37.12,70.68,70.68,,
2019-06-02 21:00:00,2019,6,21,29.85,59.7,59.7,,
2019-06-02 22:00:00,2019,6,22,26.61,66.91,66.91,,
2019-06-02 23:00:00,2019,6,23,23.34,55.830000000000005,55.830000000000005,,
2019-06-03 00:00:00,2019,6,0,20.78,48.32,48.32,,
2019-06-03 01:00:00,2019,6,1,17.71,16.85,16.85,,
2019-06-03 02:00:00,2019,6,2,14.51,16.200000000000003,16.200000000000003,,
2019-06-03 03:00:00,2019,6,3,21.16,23.02,23.02,,
2019-06-03 04:00:00,2019,6,4,22.24,40.5,40.5,,
2019-06-03 05:00:00,2019,6,5,41.46,63.980000000000004,63.980000000000004,,
2019-06-03 06:00:00,2019,6,6,45.02,71.28,71.28,,
2019-06-03 07:00:00,2019,6,7,41.81,69.2,69.2,,
2019-06-03 08:00:00,2019,6,8,39.36,73.38,73.38,,
2019-06-03 09:00:00,2019,6,9,37.71,72.72,72.72,,
2019-06-03 10:00:00,2019,6,10,36.25,72.5,72.5,,
2019-06-03 11:00:00,2019,6,11,35.46,70.91999999999999,70.91999999999999,,
2019-06-03 12:00:00,2019,6,12,35.23,68.29,68.29,,
2019-06-03 13:00:00,2019,6,13,35.68,66.72,66.72,,
2019-06-03 14:00:00,2019,6,14,35.69,67.53,67.53,,
2019-06-03 15:00:00,2019,6,15,38.13,65.78,65.78,,
2019-06-03 16:00:00,2019,6,16,45.42,68.65,68.65,,
2019-06-03 17:00:00,2019,6,17,50.5,61.26,61.26,,
2019-06-03 18:00:00,2019,6,18,48.91,71.49,71.49,,
2019-06-03 19:00:00,2019,6,19,44.94,69.875,69.875,,
2019-06-03 20:00:00,2019,6,20,45.96,90.00999999999999,90.00999999999999,,
2019-06-03 21:00:00,2019,6,21,41.4,85.84,85.84,,
2019-06-03 22:00:00,2019,6,22,34.74,63.94,63.94,,
2019-06-03 23:00:00,2019,6,23,32.99,57.64,57.64,,
2019-06-04 00:00:00,2019,6,0,31.86,49.58,49.58,,
2019-06-04 01:00:00,2019,6,1,28.28,34.59,34.59,,
2019-06-04 02:00:00,2019,6,2,24.49,32.67,32.67,,
2019-06-04 03:00:00,2019,6,3,25.14,34.010000000000005,34.010000000000005,,
2019-06-04 04:00:00,2019,6,4,30.74,39.269999999999996,39.269999999999996,,
2019-06-04 05:00:00,2019,6,5,37.98,36.8,36.8,,
2019-06-04 06:00:00,2019,6,6,47.69,35.510000000000005,35.510000000000005,,
2019-06-04 07:00:00,2019,6,7,46.93,93.78,93.78,,
2019-06-04 08:00:00,2019,6,8,42.24,86.5,86.5,,
2019-06-04 09:00:00,2019,6,9,41.0,72.66,72.66,,
2019-06-04 10:00:00,2019,6,10,37.56,75.12,75.12,,
2019-06-04 11:00:00,2019,6,11,36.5,65.79,65.79,,
2019-06-04 12:00:00,2019,6,12,35.19,59.385,59.385,,
2019-06-04 13:00:00,2019,6,13,34.47,50.27,50.27,,
2019-06-04 14:00:00,2019,6,14,36.65,46.650000000000006,46.650000000000006,,
2019-06-04 15:00:00,2019,6,15,30.03,47.120000000000005,47.120000000000005,,
2019-06-04 16:00:00,2019,6,16,39.39,56.18000000000001,56.18000000000001,,
2019-06-04 17:00:00,2019,6,17,43.05,53.84,53.84,,
2019-06-04 18:00:00,2019,6,18,37.28,43.33,43.33,,
2019-06-04 19:00:00,2019,6,19,38.28,37.455,37.455,,
2019-06-04 20:00:00,2019,6,20,33.83,42.51,42.51,,
2019-06-04 21:00:00,2019,6,21,28.01,70.66,70.66,,
2019-06-04 22:00:00,2019,6,22,27.48,61.32000000000001,61.32000000000001,,
2019-06-04 23:00:00,2019,6,23,26.06,29.064999999999998,29.064999999999998,,
2019-06-05 00:00:00,2019,6,0,24.55,19.545,19.545,,
2019-06-05 01:00:00,2019,6,1,24.54,19.26,19.26,,
2019-06-05 02:00:00,2019,6,2,25.31,19.21,19.21,,
2019-06-05 03:00:00,2019,6,3,24.6,29.09,29.09,,
2019-06-05 04:00:00,2019,6,4,27.46,40.879999999999995,40.879999999999995,,
2019-06-05 05:00:00,2019,6,5,37.14,55.36,55.36,,
2019-06-05 06:00:00,2019,6,6,44.99,51.19,51.19,,
2019-06-05 07:00:00,2019,6,7,43.97,87.94,87.94,,
2019-06-05 08:00:00,2019,6,8,41.38,82.97,82.97,,
2019-06-05 09:00:00,2019,6,9,40.46,81.94999999999999,81.94999999999999,,
2019-06-05 10:00:00,2019,6,10,38.85,82.34,82.34,,
2019-06-05 11:00:00,2019,6,11,36.32,73.35,73.35,,
2019-06-05 12:00:00,2019,6,12,36.19,72.38,72.38,,
2019-06-05 13:00:00,2019,6,13,38.01,76.02,76.02,,
2019-06-05 14:00:00,2019,6,14,39.0,94.9,94.9,,
2019-06-05 15:00:00,2019,6,15,41.37,75.34,75.34,,
2019-06-05 16:00:00,2019,6,16,43.92,58.92,58.92,,
2019-06-05 17:00:00,2019,6,17,44.07,58.16,58.16,,
2019-06-05 18:00:00,2019,6,18,33.88,48.834999999999994,48.834999999999994,,
2019-06-05 19:00:00,2019,6,19,31.08,38.839999999999996,38.839999999999996,,
2019-06-05 20:00:00,2019,6,20,39.99,39.245000000000005,39.245000000000005,,
2019-06-05 21:00:00,2019,6,21,32.09,34.77,34.77,,
2019-06-05 22:00:00,2019,6,22,28.5,46.795,46.795,,
2019-06-05 23:00:00,2019,6,23,26.5,40.19,40.19,,
2019-06-06 00:00:00,2019,6,0,24.64,23.22,23.22,,
2019-06-06 01:00:00,2019,6,1,24.03,49.03,49.03,,
2019-06-06 02:00:00,2019,6,2,24.06,19.85,19.85,,
2019-06-06 03:00:00,2019,6,3,27.54,32.06,32.06,,
2019-06-06 04:00:00,2019,6,4,32.16,49.13,49.13,,
2019-06-06 05:00:00,2019,6,5,40.73,91.755,91.755,,
2019-06-06 06:00:00,2019,6,6,42.91,120.11,120.11,,
2019-06-06 07:00:00,2019,6,7,39.93,106.85,106.85,,
2019-06-06 08:00:00,2019,6,8,34.11,64.61500000000001,64.61500000000001,,
2019-06-06 09:00:00,2019,6,9,33.62,60.47,60.47,,
2019-06-06 10:00:00,2019,6,10,32.31,55.480000000000004,55.480000000000004,,
2019-06-06 11:00:00,2019,6,11,32.0,61.0,61.0,,
2019-06-06 12:00:00,2019,6,12,32.0,65.84,65.84,,
2019-06-06 13:00:00,2019,6,13,32.53,51.06,51.06,,
2019-06-06 14:00:00,2019,6,14,33.58,48.44,48.44,,
2019-06-06 15:00:00,2019,6,15,35.76,51.72,51.72,,
2019-06-06 16:00:00,2019,6,16,35.98,53.379999999999995,53.379999999999995,,
2019-06-06 17:00:00,2019,6,17,39.07,78.24000000000001,78.24000000000001,,
2019-06-06 18:00:00,2019,6,18,39.17,64.72999999999999,64.72999999999999,,
2019-06-06 19:00:00,2019,6,19,34.34,52.56,52.56,,
2019-06-06 20:00:00,2019,6,20,41.81,73.43,73.43,,
2019-06-06 21:00:00,2019,6,21,37.54,49.11,49.11,,
2019-06-06 22:00:00,2019,6,22,35.77,71.61,71.61,,
2019-06-06 23:00:00,2019,6,23,23.06,57.209999999999994,57.209999999999994,,
2019-06-07 00:00:00,2019,6,0,21.72,47.745000000000005,47.745000000000005,,
2019-06-07 01:00:00,2019,6,1,10.41,30.47,30.47,,
2019-06-07 02:00:00,2019,6,2,6.85,22.92,22.92,,
2019-06-07 03:00:00,2019,6,3,9.41,28.07,28.07,,
2019-06-07 04:00:00,2019,6,4,14.79,52.94,52.94,,
2019-06-07 05:00:00,2019,6,5,31.12,117.62,117.62,,
2019-06-07 06:00:00,2019,6,6,43.55,120.43,120.43,,
2019-06-07 07:00:00,2019,6,7,41.99,86.515,86.515,,
2019-06-07 08:00:00,2019,6,8,37.21,129.195,129.195,,
2019-06-07 09:00:00,2019,6,9,33.39,57.22,57.22,,
2019-06-07 10:00:00,2019,6,10,30.09,64.72,64.72,,
2019-06-07 11:00:00,2019,6,11,27.7,61.715,61.715,,
2019-06-07 12:00:00,2019,6,12,27.07,77.94999999999999,77.94999999999999,,
2019-06-07 13:00:00,2019,6,13,27.21,49.989999999999995,49.989999999999995,,
2019-06-07 14:00:00,2019,6,14,23.26,41.8,41.8,,
2019-06-07 15:00:00,2019,6,15,31.27,64.44,64.44,,
2019-06-07 16:00:00,2019,6,16,27.54,95.22999999999999,95.22999999999999,,
2019-06-07 17:00:00,2019,6,17,32.17,65.93,65.93,,
2019-06-07 18:00:00,2019,6,18,22.63,58.06,58.06,,
2019-06-07 19:00:00,2019,6,19,20.22,58.730000000000004,58.730000000000004,,
2019-06-07 20:00:00,2019,6,20,30.04,71.655,71.655,,
2019-06-07 21:00:00,2019,6,21,26.25,63.54,63.54,,
2019-06-07 22:00:00,2019,6,22,3.25,24.119999999999997,24.119999999999997,,
2019-06-07 23:00:00,2019,6,23,0.9,31.310000000000002,31.310000000000002,,
2019-06-08 00:00:00,2019,6,0,2.71,18.68,18.68,,
2019-06-08 01:00:00,2019,6,1,-17.67,-4.0600000000000005,-4.0600000000000005,,
2019-06-08 02:00:00,2019,6,2,-24.92,-6.83,-6.83,,
2019-06-08 03:00:00,2019,6,3,-20.54,8.98,8.98,,
2019-06-08 04:00:00,2019,6,4,-6.65,24.21,24.21,,
2019-06-08 05:00:00,2019,6,5,2.64,47.9,47.9,,
2019-06-08 06:00:00,2019,6,6,5.3,49.760000000000005,49.760000000000005,,
2019-06-08 07:00:00,2019,6,7,5.27,47.89,47.89,,
2019-06-08 08:00:00,2019,6,8,5.34,49.489999999999995,49.489999999999995,,
2019-06-08 09:00:00,2019,6,9,6.62,24.65,24.65,,
2019-06-08 10:00:00,2019,6,10,11.34,32.949999999999996,32.949999999999996,,
2019-06-08 11:00:00,2019,6,11,6.08,56.5,56.5,,
2019-06-08 12:00:00,2019,6,12,0.03,8.64,8.64,,
2019-06-08 13:00:00,2019,6,13,0.0,0.0,0.0,,
2019-06-08 14:00:00,2019,6,14,3.43,11.2,11.2,,
2019-06-08 15:00:00,2019,6,15,6.86,15.879999999999999,15.879999999999999,,
2019-06-08 16:00:00,2019,6,16,10.57,24.18,24.18,,
2019-06-08 17:00:00,2019,6,17,12.92,28.73,28.73,,
2019-06-08 18:00:00,2019,6,18,11.8,72.7,72.7,,
2019-06-08 19:00:00,2019,6,19,12.39,85.05000000000001,85.05000000000001,,
2019-06-08 20:00:00,2019,6,20,21.94,98.13000000000001,98.13000000000001,,
2019-06-08 21:00:00,2019,6,21,28.72,96.6,96.6,,
2019-06-08 22:00:00,2019,6,22,26.15,63.21,63.21,,
2019-06-08 23:00:00,2019,6,23,18.7,35.769999999999996,35.769999999999996,,
2019-06-09 00:00:00,2019,6,0,17.13,13.530000000000001,13.530000000000001,,
2019-06-09 01:00:00,2019,6,1,15.11,15.339999999999998,15.339999999999998,,
2019-06-09 02:00:00,2019,6,2,14.68,-2.17,-2.17,,
2019-06-09 03:00:00,2019,6,3,13.87,20.050000000000004,20.050000000000004,,
2019-06-09 04:00:00,2019,6,4,15.73,40.765,40.765,,
2019-06-09 05:00:00,2019,6,5,15.93,23.59,23.59,,
2019-06-09 06:00:00,2019,6,6,18.0,46.17,46.17,,
2019-06-09 07:00:00,2019,6,7,14.88,29.759999999999998,29.759999999999998,,
2019-06-09 08:00:00,2019,6,8,10.8,-1.7700000000000002,-1.7700000000000002,,
2019-06-09 09:00:00,2019,6,9,15.73,13.760000000000002,13.760000000000002,,
2019-06-09 10:00:00,2019,6,10,18.33,48.489999999999995,48.489999999999995,,
2019-06-09 11:00:00,2019,6,11,15.81,58.260000000000005,58.260000000000005,,
2019-06-09 12:00:00,2019,6,12,15.73,42.43,42.43,,
2019-06-09 13:00:00,2019,6,13,17.94,43.23,43.23,,
2019-06-09 14:00:00,2019,6,14,18.39,60.43,60.43,,
2019-06-09 15:00:00,2019,6,15,20.68,80.55000000000001,80.55000000000001,,
2019-06-09 16:00:00,2019,6,16,29.74,104.72,104.72,,
2019-06-09 17:00:00,2019,6,17,32.12,64.24,64.24,,
2019-06-09 18:00:00,2019,6,18,25.53,49.45,49.45,,
2019-06-09 19:00:00,2019,6,19,19.86,44.68,44.68,,
2019-06-09 20:00:00,2019,6,20,34.38,74.41,74.41,,
2019-06-09 21:00:00,2019,6,21,35.6,75.91,75.91,,
2019-06-09 22:00:00,2019,6,22,33.32,71.22,71.22,,
2019-06-09 23:00:00,2019,6,23,28.84,61.315,61.315,,
2019-06-10 00:00:00,2019,6,0,27.78,57.24,57.24,,
2019-06-10 01:00:00,2019,6,1,27.0,36.91,36.91,,
2019-06-10 02:00:00,2019,6,2,27.01,30.400000000000002,30.400000000000002,,
2019-06-10 03:00:00,2019,6,3,25.83,24.96,24.96,,
2019-06-10 04:00:00,2019,6,4,26.84,53.66,53.66,,
2019-06-10 05:00:00,2019,6,5,30.03,61.89,61.89,,
2019-06-10 06:00:00,2019,6,6,33.54,67.845,67.845,,
2019-06-10 07:00:00,2019,6,7,30.92,61.84,61.84,,
2019-06-10 08:00:00,2019,6,8,30.06,60.12,60.12,,
2019-06-10 09:00:00,2019,6,9,29.55,59.1,59.1,,
2019-06-10 10:00:00,2019,6,10,28.69,52.9,52.9,,
2019-06-10 11:00:00,2019,6,11,27.32,54.49,54.49,,
2019-06-10 12:00:00,2019,6,12,27.3,54.61,54.61,,
2019-06-10 13:00:00,2019,6,13,27.45,54.9,54.9,,
2019-06-10 14:00:00,2019,6,14,28.08,56.16,56.16,,
2019-06-10 15:00:00,2019,6,15,31.19,62.379999999999995,62.379999999999995,,
2019-06-10 16:00:00,2019,6,16,34.98,69.25,69.25,,
2019-06-10 17:00:00,2019,6,17,40.0,78.31,78.31,,
2019-06-10 18:00:00,2019,6,18,39.74,78.88,78.88,,
2019-06-10 19:00:00,2019,6,19,39.7,55.32,55.32,,
2019-06-10 20:00:00,2019,6,20,40.0,56.25,56.25,,
2019-06-10 21:00:00,2019,6,21,35.06,57.89,57.89,,
2019-06-10 22:00:00,2019,6,22,33.0,68.03,68.03,,
2019-06-10 23:00:00,2019,6,23,29.21,57.22,57.22,,
2019-06-11 00:00:00,2019,6,0,28.28,43.620000000000005,43.620000000000005,,
2019-06-11 01:00:00,2019,6,1,26.87,33.72,33.72,,
2019-06-11 02:00:00,2019,6,2,24.6,33.239999999999995,33.239999999999995,,
2019-06-11 03:00:00,2019,6,3,29.13,51.82,51.82,,
2019-06-11 04:00:00,2019,6,4,30.07,84.75999999999999,84.75999999999999,,
2019-06-11 05:00:00,2019,6,5,44.0,78.27,78.27,,
2019-06-11 06:00:00,2019,6,6,48.41,92.59,92.59,,
2019-06-11 07:00:00,2019,6,7,48.99,98.73,98.73,,
2019-06-11 08:00:00,2019,6,8,47.42,96.36999999999999,96.36999999999999,,
2019-06-11 09:00:00,2019,6,9,46.99,89.25999999999999,89.25999999999999,,
2019-06-11 10:00:00,2019,6,10,47.38,89.86999999999999,89.86999999999999,,
2019-06-11 11:00:00,2019,6,11,45.72,85.91999999999999,85.91999999999999,,
2019-06-11 12:00:00,2019,6,12,44.09,89.15,89.15,,
2019-06-11 13:00:00,2019,6,13,43.19,85.47999999999999,85.47999999999999,,
2019-06-11 14:00:00,2019,6,14,42.29,85.41,85.41,,
2019-06-11 15:00:00,2019,6,15,42.81,74.19,74.19,,
2019-06-11 16:00:00,2019,6,16,44.5,79.49,79.49,,
2019-06-11 17:00:00,2019,6,17,44.98,81.94999999999999,81.94999999999999,,
2019-06-11 18:00:00,2019,6,18,45.72,79.57,79.57,,
2019-06-11 19:00:00,2019,6,19,43.32,76.39,76.39,,
2019-06-11 20:00:00,2019,6,20,46.1,85.64,85.64,,
2019-06-11 21:00:00,2019,6,21,40.93,80.32,80.32,,
2019-06-11 22:00:00,2019,6,22,37.69,62.53,62.53,,
2019-06-11 23:00:00,2019,6,23,35.65,42.7,42.7,,
2019-06-12 00:00:00,2019,6,0,33.43,34.0,34.0,,
2019-06-12 01:00:00,2019,6,1,27.58,26.33,26.33,,
2019-06-12 02:00:00,2019,6,2,29.58,28.67,28.67,,
2019-06-12 03:00:00,2019,6,3,30.67,45.730000000000004,45.730000000000004,,
2019-06-12 04:00:00,2019,6,4,32.83,58.47,58.47,,
2019-06-12 05:00:00,2019,6,5,44.46,55.29,55.29,,
2019-06-12 06:00:00,2019,6,6,51.22,89.17,89.17,,
2019-06-12 07:00:00,2019,6,7,51.0,110.71000000000001,110.71000000000001,,
2019-06-12 08:00:00,2019,6,8,50.54,124.89,124.89,,
2019-06-12 09:00:00,2019,6,9,50.54,115.22,115.22,,
2019-06-12 10:00:00,2019,6,10,45.98,99.86,99.86,,
2019-06-12 11:00:00,2019,6,11,42.91,112.52000000000001,112.52000000000001,,
2019-06-12 12:00:00,2019,6,12,39.05,96.64,96.64,,
2019-06-12 13:00:00,2019,6,13,34.09,176.27999999999997,176.27999999999997,,
2019-06-12 14:00:00,2019,6,14,27.72,54.69,54.69,,
2019-06-12 15:00:00,2019,6,15,32.05,67.3,67.3,,
2019-06-12 16:00:00,2019,6,16,39.0,72.7,72.7,,
2019-06-12 17:00:00,2019,6,17,46.0,67.46499999999999,67.46499999999999,,
2019-06-12 18:00:00,2019,6,18,39.19,58.04,58.04,,
2019-06-12 19:00:00,2019,6,19,42.92,63.75,63.75,,
2019-06-12 20:00:00,2019,6,20,44.64,76.06,76.06,,
2019-06-12 21:00:00,2019,6,21,38.7,94.95,94.95,,
2019-06-12 22:00:00,2019,6,22,29.78,62.699999999999996,62.699999999999996,,
2019-06-12 23:00:00,2019,6,23,28.34,46.89,46.89,,
2019-06-13 00:00:00,2019,6,0,26.66,46.55,46.55,,
2019-06-13 01:00:00,2019,6,1,17.2,21.07,21.07,,
2019-06-13 02:00:00,2019,6,2,17.72,12.629999999999999,12.629999999999999,,
2019-06-13 03:00:00,2019,6,3,20.39,11.735000000000001,11.735000000000001,,
2019-06-13 04:00:00,2019,6,4,27.83,50.095,50.095,,
2019-06-13 05:00:00,2019,6,5,42.74,84.21000000000001,84.21000000000001,,
2019-06-13 06:00:00,2019,6,6,44.49,43.86,43.86,,
2019-06-13 07:00:00,2019,6,7,36.42,57.985,57.985,,
2019-06-13 08:00:00,2019,6,8,32.9,41.52,41.52,,
2019-06-13 09:00:00,2019,6,9,30.09,41.89,41.89,,
2019-06-13 10:00:00,2019,6,10,28.23,41.05,41.05,,
2019-06-13 11:00:00,2019,6,11,28.53,51.955,51.955,,
2019-06-13 12:00:00,2019,6,12,28.79,43.120000000000005,43.120000000000005,,
2019-06-13 13:00:00,2019,6,13,29.9,41.55,41.55,,
2019-06-13 14:00:00,2019,6,14,31.09,42.61,42.61,,
2019-06-13 15:00:00,2019,6,15,33.68,54.41,54.41,,
2019-06-13 16:00:00,2019,6,16,37.14,52.98,52.98,,
2019-06-13 17:00:00,2019,6,17,43.79,65.0,65.0,,
2019-06-13 18:00:00,2019,6,18,36.38,56.415000000000006,56.415000000000006,,
2019-06-13 19:00:00,2019,6,19,37.96,42.94,42.94,,
2019-06-13 20:00:00,2019,6,20,47.56,47.8,47.8,,
2019-06-13 21:00:00,2019,6,21,41.03,46.39,46.39,,
2019-06-13 22:00:00,2019,6,22,33.44,64.81,64.81,,
2019-06-13 23:00:00,2019,6,23,29.78,78.41,78.41,,
2019-06-14 00:00:00,2019,6,0,28.05,65.78,65.78,,
2019-06-14 01:00:00,2019,6,1,23.65,73.97,73.97,,
2019-06-14 02:00:00,2019,6,2,17.6,35.2,35.2,,
2019-06-14 03:00:00,2019,6,3,25.66,56.83,56.83,,
2019-06-14 04:00:00,2019,6,4,28.5,98.24,98.24,,
2019-06-14 05:00:00,2019,6,5,35.44,111.99,111.99,,
2019-06-14 06:00:00,2019,6,6,43.06,118.24,118.24,,
2019-06-14 07:00:00,2019,6,7,49.04,93.80000000000001,93.80000000000001,,
2019-06-14 08:00:00,2019,6,8,42.91,85.82,85.82,,
2019-06-14 09:00:00,2019,6,9,41.01,82.02000000000001,82.02000000000001,,
2019-06-14 10:00:00,2019,6,10,34.9,69.81,69.81,,
2019-06-14 11:00:00,2019,6,11,33.02,64.51,64.51,,
2019-06-14 12:00:00,2019,6,12,33.28,66.56,66.56,,
2019-06-14 13:00:00,2019,6,13,34.06,68.68,68.68,,
2019-06-14 14:00:00,2019,6,14,36.34,71.91999999999999,71.91999999999999,,
2019-06-14 15:00:00,2019,6,15,31.63,85.0,85.0,,
2019-06-14 16:00:00,2019,6,16,35.68,73.13,73.13,,
2019-06-14 17:00:00,2019,6,17,40.13,72.24,72.24,,
2019-06-14 18:00:00,2019,6,18,39.01,72.25,72.25,,
2019-06-14 19:00:00,2019,6,19,31.72,92.25,92.25,,
2019-06-14 20:00:00,2019,6,20,42.19,100.78,100.78,,
2019-06-14 21:00:00,2019,6,21,37.94,65.24000000000001,65.24000000000001,,
2019-06-14 22:00:00,2019,6,22,33.29,66.94999999999999,66.94999999999999,,
2019-06-14 23:00:00,2019,6,23,31.47,60.43,60.43,,
2019-06-15 00:00:00,2019,6,0,29.92,54.05,54.05,,
2019-06-15 01:00:00,2019,6,1,27.35,52.06,52.06,,
2019-06-15 02:00:00,2019,6,2,25.08,45.739999999999995,45.739999999999995,,
2019-06-15 03:00:00,2019,6,3,25.11,41.19,41.19,,
2019-06-15 04:00:00,2019,6,4,26.68,40.42,40.42,,
2019-06-15 05:00:00,2019,6,5,29.99,50.92,50.92,,
2019-06-15 06:00:00,2019,6,6,33.0,36.09,36.09,,
2019-06-15 07:00:00,2019,6,7,33.94,37.16,37.16,,
